site;mois;poids
FRA353;11;8,39093
FRA354;11;7,02643
FRA356;11;10,80336
FRA357;11;7,28869
FRA358;11;16,07249
FRA359;11;13,25699
FRA360;11;12,81818
FRA363;11;22,83609
FRA365;11;9,29219
FRA366;11;7,4715
FRA400;11;5,51201
FRA401;11;5,92435
FRA402;11;5,34981
FRA403;11;6,92946
FRA404;11;5,23123
FRA405;11;3,51318
FRA406;11;7,11587
FRA407;11;5,15365
FRA408;11;3,634
FRA001;12;28,92548
FRA002;12;10,08633
FRA003;12;9,43209
FRA004;12;20,91319
FRA005;12;18,85604
FRA006;12;17,06816
FRA007;12;28,31499
FRA008;12;20,77491
FRA009;12;27,73976
FRA010;12;10,55002
FRA011;12;13,98188
FRA012;12;10,62317
FRA013;12;18,95814
FRA014;12;20,27912
FRA015;12;16,55898
FRA016;12;9,37426
FRA017;12;18,5997
FRA018;12;12,62107
FRA019;12;12,76178
FRA020;12;7,73634
FRA021;12;14,84047
FRA022;12;14,82083
FRA023;12;19,87526
FRA024;12;8,90752
FRA025;12;14,7578
FRA026;12;18,1579
FRA027;12;14,82593
FRA028;12;9,18265
FRA029;12;21,6041
FRA030;12;8,6031
FRA031;12;25,78613
FRA032;12;16,03276
FRA033;12;10,31648
FRA034;12;15,43662
FRA035;12;29,28174
FRA036;12;22,54398
FRA037;12;16,13285
FRA038;12;19,28278
FRA039;12;14,80101
FRA040;12;18,64716
FRA041;12;18,47692
FRA042;12;21,52379
FRA043;12;17,86316
FRA044;12;24,45624
FRA045;12;18,59756
FRA046;12;12,14679
FRA047;12;15,72862
FRA048;12;22,02365
FRA049;12;9,95484
FRA050;12;27,95105
FRA051;12;28,26141
FRA052;12;7,45983
FRA053;12;13,49471
FRA054;12;17,35198
FRA055;12;17,55189
FRA056;12;13,05973
FRA057;12;16,0107
FRA058;12;15,13473
FRA059;12;20,42044
FRA060;12;19,20219
FRA061;12;36,12896
FRA062;12;18,78724
FRA063;12;17,01129
FRA064;12;28,65803
FRA065;12;10,9
FRA066;12;34,71154
FRA068;12;14,61008
FRA069;12;15,06748
FRA070;12;9,36978
FRA071;12;11,62434
FRA072;12;3,5119
FRA073;12;11,63013
FRA074;12;12,23354
FRA075;12;26,22879
FRA076;12;24,89494
FRA077;12;21,45101
FRA078;12;9,2294
FRA079;12;15,47322
FRA080;12;12,62629
FRA081;12;24,58977
FRA082;12;18,80063
FRA083;12;21,60795
FRA084;12;24,45871
FRA085;12;13,94565
FRA086;12;17,01874
FRA087;12;16,25946
FRA088;12;12,35055
FRA089;12;17,98675
FRA090;12;16,09314
FRA091;12;14,83515
FRA092;12;28,84837
FRA093;12;23,55085
FRA094;12;30,72131
FRA095;12;14,00628
FRA096;12;8,29266
FRA097;12;16,13517
FRA098;12;22,08203
FRA099;12;16,47595
FRA100;12;15,62066
FRA101;12;16,53462
FRA102;12;22,22368
FRA103;12;18,28191
FRA104;12;15,17263
FRA105;12;12,37173
FRA106;12;12,01826
FRA107;12;23,17117
FRA108;12;19,03965
FRA109;12;16,57358
FRA110;12;14,05768
FRA111;12;14,24949
FRA112;12;12,48431
FRA113;12;16,65678
FRA114;12;30,58951
FRA115;12;34,02332
FRA116;12;21,20154
FRA117;12;9,79341
FRA118;12;28,8446
FRA119;12;24,04073
FRA120;12;9,82698
FRA121;12;8,96793
FRA186;12;9,63723
FRA190;12;7,7055
FRA195;12;34,60952
FRA197;12;9,35321
FRA200;12;10,44073
FRA201;12;11,41239
FRA202;12;12,14322
FRA203;12;10,39002
FRA204;12;6,05775
FRA205;12;8,23573
FRA206;12;6,34576
FRA207;12;9,44459
FRA208;12;15,88421
FRA209;12;9,21315
FRA210;12;16,5984
FRA211;12;10,90193
FRA212;12;12,77276
FRA215;12;23,45734
FRA217;12;6,09316
FRA218;12;5,86759
FRA250;12;7,73215
FRA251;12;8,4867
FRA252;12;11,97032
FRA253;12;12,97198
FRA254;12;7,69391
FRA255;12;13,12317
FRA256;12;0
FRA257;12;0
FRA301;12;4,76899
FRA302;12;7,43712
FRA303;12;15,10542
FRA304;12;9,15919
FRA305;12;12,09448
FRA306;12;8,12152
FRA307;12;7,45475
FRA309;12;11,67576
FRA310;12;14,69727
FRA311;12;9,16199
FRA312;12;25,60098
FRA313;12;9,71571
FRA314;12;3,71065
FRA315;12;16,15664
FRA316;12;10,20779
FRA317;12;7,55316
FRA318;12;12,72208
FRA319;12;7,57627
FRA320;12;7,79772
FRA321;12;3,1144
FRA322;12;14,59816
FRA323;12;22,02685
FRA324;12;10,78685
FRA325;12;9,13921
FRA327;12;12,67423
FRA328;12;15,32513
FRA329;12;19,55986
FRA330;12;21,65415
FRA331;12;13,17891
FRA332;12;13,22963
FRA333;12;16,6676
FRA334;12;8,03993
FRA335;12;14,66813
FRA336;12;15,9013
FRA337;12;14,19711
FRA338;12;9,05846
FRA339;12;24,57459
FRA340;12;24,25737
FRA342;12;29,73669
FRA343;12;14,35957
FRA344;12;10,74254
FRA345;12;12,33319
FRA346;12;10,04234
FRA347;12;25,54304
FRA349;12;9,63169
FRA350;12;9,33884
FRA351;12;18,58284
FRA352;12;20,66628
FRA353;12;8,90726
FRA354;12;9,85176
FRA356;12;13,7006
FRA357;12;7,91979
FRA358;12;19,21605
FRA359;12;13,56869
FRA360;12;12,1152
FRA363;12;21,35423
FRA365;12;10,50657
FRA366;12;9,86604
FRA400;12;8,79044
FRA401;12;6,39468
FRA402;12;5,98706
FRA403;12;7,87433
FRA404;12;7,19132
FRA405;12;5,87811
FRA406;12;7,13063
FRA407;12;6,95519
FRA408;12;5,37381
FRPA01;1;2,37518
FRPA13;1;1,54127
FRPA27;1;2,714
FRPA36;1;2,21364
FRPA41;1;1,81849
FRPA49;1;2,41614
FRPA51;1;3,43472
FRPA56;1;3,35261
FRPA69;1;1,80164
FRPA87;1;0,61834
FRPA90;1;0,3341
FRPA94;1;3,53969
FRPACX;1;2,37048
FRPAD8;1;2,17974
FRPAD9;1;1,09616
FRPADB;1;0,5346
FRPADI;1;7,29918
FRPADQ;1;1,51296
FRPADR;1;1,00783
FRPAEA;1;1,23845
FRPAEU;1;0,88324
FRPAFS;1;1,89146
FRPAFT;1;0,23226
FRPAFW;1;3,51098
FRPAFX;1;0,52759
FRPAGC;1;0,90381
FRPAGD;1;3,6397
FRPAGF;1;0,97412
FRPAGG;1;1,7869
FRPAGH;1;4,39819
FRPAGJ;1;1,59574
FRPAH3;1;1,89145
FRPAHP;1;1,32194
FRPAI3;1;1,49463
FRPAIP;1;4,22124
FRPAIR;1;3,13038
FRPAIX;1;1,25636
FRPAIY;1;4,40237
FRPAIZ;1;1,90909
FRPAJD;1;2,49869
FRPAJW;1;0,97058
FRPAKC;1;1,04971
FRPAKF;1;1,8865
FRPAKG;1;2,36062
FRPAKH;1;2,9309
FRPAKX;1;0,67033
FRPAL9;1;0,81477
FRPAM2;1;1,36892
FRPAM3;1;2,95115
FRPAM4;1;4,14199
FRPAM7;1;2,18702
FRPAME;1;0,40638
FRPAMK;1;1,5117
FRPAMX;1;0,23013
FRPAN3;1;1,4703
FRPAN6;1;2,01015
FRPAP1;1;0,80237
FRPASF;1;1,49298
FRPAWI;1;2,45001
FRPB30;1;1,9663
FRPB48;1;2,3006
FRPB66;1;0,96199
FRPBB3;1;1,6191
FRPBB4;1;1,17422
FRPBB6;1;1,46325
FRPC01;1;1,69631
FRPC16;1;1,83296
FRPC23;1;1,56198
FRPC33;1;4,93029
FRPC35;1;0,09628
FRPC36;1;5,42677
FRPC38;1;3,19629
FRPC39;1;1,02016
FRPC40;1;1,09381
FRPC41;1;2,76458
FRPC42;1;0
FRPC43;1;5,2502
FRPC44;1;1,222
FRPC48;1;2,2764
FRPC83;1;2,82682
FRPCC1;1;1,64031
FRPCC6;1;1,83497
FRPCFI;1;2,49167
FRPCFT;1;0,7754
FRPCFU;1;0
FRPCFV;1;0
FRPCFZ;1;0
FRPCGD;1;0
FRPCGE;1;0
FRPCGF;1;0
FRPCGP;1;0,00388
FRPCGR;1;0
FRPCIP;1;0,61718
FRPD28;1;1,84009
FRPD45;1;1,94662
FRPD55;1;1,97743
FRPD56;1;2,40018
FRPD83;1;0,50773
FRPD84;1;0,36718
FRPD85;1;0,53444
FRPD89;1;3,05086
FRPD90;1;2,17225
FRPD92;1;1,56521
FRPD93;1;0,88517
FRPD98;1;0,21868
FRPE01;1;0,45787
FRPE06;1;0,91249
FRPE15;1;1,24134
FRPE16;1;0,96715
FRPE17;1;1,15669
FRPE18;1;2,27071
FRPE19;1;1,60107
FRPE20;1;2,07422
FRPE22;1;0,35604
FRPE24;1;2,2101
FRPE25;1;1,4484
FRPE26;1;1,34649
FRPE27;1;1,70643
FRPE28;1;4,05825
FRPE35;1;1,94658
FRPE36;1;2,47957
FRPE38;1;3,2732
FRPE47;1;0,98929
FRPE52;1;1,05389
FRPE53;1;1,63709
FRPE56;1;1,44487
FRPE64;1;1,33187
FRPE70;1;1,5467
FRPE74;1;0,78181
FRPE75;1;1,8506
FRPE76;1;0,78002
FRPE78;1;2,42401
FRPE82;1;2,72185
FRPE83;1;1,37836
FRPE85;1;3,04459
FRPE89;1;4,42117
FRPE90;1;0,67764
FRPE91;1;1,25501
FRPE94;1;0,59718
FRPE95;1;1,35213
FRPE96;1;1,12084
FRPE98;1;2,34514
FRPF03;1;2,29815
FRPF04;1;3,89269
FRPF08;1;1,22997
FRPF12;1;0,93079
FRPF13;1;1,84887
FRPF15;1;1,51145
FRPF19;1;2,53516
FRPF20;1;0,76812
FRPF24;1;1,8208
FRPF26;1;1,55045
FRPF30;1;1,26239
FRPF45;1;2,04108
FRPF48;1;1,95278
FRPF49;1;3,59351
FRPF50;1;0,66075
FRPF58;1;1,1207
FRPF59;1;3,53176
FRPF64;1;1,33515
FRPF67;1;0,99915
FRPF69;1;3,9347
FRPF70;1;2,91555
FRPF71;1;1,17225
FRPF72;1;1,33501
FRPF74;1;2,27494
FRPF75;1;1,22246
FRPF79;1;1,91448
FRPF80;1;3,06633
FRPF81;1;1,36121
FRPF82;1;0,66857
FRPF84;1;1,60846
FRPF85;1;0,88349
FRPF89;1;4,59523
FRPF90;1;3,8769
FRPG01;1;3,74994
FRPG02;1;0,9039
FRPG06;1;1,8154
FRPG11;1;0,70396
FRPG13;1;1,00644
FRPG15;1;1,39428
FRPG17;1;0,39463
FRPG23;1;0,62022
FRPG25;1;1,36068
FRPG29;1;2,28709
FRPG30;1;4,31991
FRPG31;1;0,7415
FRPG33;1;2,19317
FRPG35;1;6,76867
FRPG36;1;1,86009
FRPG37;1;1,55989
FRPG39;1;2,21748
FRPG40;1;2,13795
FRPG41;1;2,25968
FRPG42;1;2,19139
FRPG43;1;3,23257
FRPG49;1;1,25518
FRPG53;1;1,5397
FRPG54;1;0,92558
FRPG59;1;0,73702
FRPG60;1;3,64988
FRPG63;1;0,93741
FRPG72;1;0,21202
FRPG73;1;2,12476
FRPG77;1;3,72755
FRPG78;1;2,62586
FRPG79;1;1,61114
FRPG80;1;0,40981
FRPG81;1;1,62567
FRPG84;1;1,96078
FRPG88;1;2,07607
FRPG89;1;0,87139
FRPG93;1;0,58402
FRPG94;1;2,00642
FRPH02;1;2,05292
FRPH03;1;1,13883
FRPH05;1;1,82195
FRPH07;1;1,41221
FRPH11;1;6,15376
FRPH15;1;2,66425
FRPH19;1;2,70234
FRPH21;1;1,75971
FRPH22;1;1,58052
FRPH23;1;1,6086
FRPH25;1;1,47535
FRPH26;1;2,12678
FRPH28;1;2,09715
FRPH29;1;2,06925
FRPH30;1;1,58522
FRPH35;1;0,93969
FRPH38;1;1,37853
FRPH39;1;0,24262
FRPH43;1;0,49722
FRPH46;1;0,79387
FRPH47;1;1,17514
FRPH48;1;5,03528
FRPH49;1;3,06461
FRPH50;1;2,24386
FRPH51;1;3,75423
FRPH58;1;4,55603
FRPH60;1;1,04764
FRPH61;1;0,68026
FRPH64;1;1,83871
FRPH65;1;4,97985
FRPH67;1;0,4358
FRPH69;1;1,03851
FRPH73;1;0,41034
FRPH75;1;0,98489
FRPH77;1;2,26299
FRPH80;1;1,26484
FRPH81;1;2,64567
FRPH82;1;1,12719
FRPH84;1;2,34727
FRPH93;1;2,1766
FRPH94;1;3,63959
FRPH95;1;1,095
FRPH96;1;2,1108
FRPH97;1;0,39116
FRPH98;1;2,16632
FRPI02;1;0,97283
FRPI04;1;1,60251
FRPI08;1;2,33772
FRPI09;1;3,12489
FRPI10;1;5,00577
FRPI11;1;3,3329
FRPI12;1;1,57663
FRPI14;1;1,7042
FRPI15;1;0,66341
FRPI16;1;4,76619
FRPI17;1;2,02773
FRPI18;1;1,07933
FRPI20;1;2,95134
FRPI21;1;0,93654
FRPI24;1;1,19677
FRPI28;1;0,91877
FRPI33;1;4,97454
FRPI34;1;0
FRPI35;1;1,96331
FRPI38;1;0,45761
FRPI39;1;1,24798
FRPI40;1;3,44453
FRPI43;1;0,76685
FRPI44;1;0,39927
FRPI47;1;2,68546
FRPI48;1;3,00471
FRPI51;1;3,57907
FRPI56;1;1,88749
FRPI57;1;2,33679
FRPI58;1;0,32964
FRPI59;1;0,28876
FRPI61;1;1,3052
FRPI71;1;2,02279
FRPI72;1;1,77056
FRPI73;1;0,88405
FRPI79;1;2,37096
FRPI82;1;1,76138
FRPI87;1;8,49252
FRPI88;1;0,98547
FRPI89;1;2,08165
FRPI90;1;2,82163
FRPI91;1;1,95684
FRPI95;1;1,16697
FRPI96;1;0,27437
FRPI97;1;1,02816
FRPI98;1;1,10851
FRPJ02;1;1,62301
FRPJ05;1;1,77831
FRPJ06;1;2,62953
FRPJ07;1;2,3913
FRPJ09;1;1,52846
FRPJ11;1;3,94363
FRPJ16;1;2,38748
FRPJ17;1;0,37137
FRPJ20;1;1,35955
FRPJ23;1;2,04764
FRPJ24;1;1,85462
FRPJ26;1;1,25456
FRPJ27;1;0,76978
FRPJ28;1;0,73263
FRPJ30;1;1,13921
FRPJ32;1;2,8436
FRPJ39;1;4,45826
FRPJ42;1;2,42548
FRPJ44;1;1,91756
FRPJ46;1;0,90882
FRPJ47;1;4,33819
FRPJ48;1;4,30045
FRPJ49;1;5,01637
FRPJ51;1;1,49953
FRPJ52;1;1,11443
FRPJ55;1;1,66376
FRPJ61;1;1,47163
FRPJ62;1;2,76605
FRPJ65;1;1,40062
FRPJ66;1;1,92888
FRPJ67;1;0,37364
FRPJ78;1;1,57742
FRPJ80;1;2,99993
FRPJ81;1;1,39794
FRPJ82;1;1,58015
FRPJ84;1;0,90572
FRPJ89;1;0,41395
FRPJ90;1;1,96173
FRPJ91;1;2,14725
FRPJ92;1;1,17745
FRPJ93;1;1,73506
FRPJ96;1;1,52699
FRPJA1;1;0,93769
FRPK07;1;2,26521
FRPK08;1;2,27646
FRPK10;1;0,75508
FRPK11;1;3,05202
FRPK14;1;1,43728
FRPK16;1;0,8442
FRPK17;1;2,48941
FRPK18;1;2,99708
FRPK25;1;2,13022
FRPK28;1;0,79741
FRPK29;1;1,21158
FRPK34;1;1,11248
FRPK49;1;1,28491
FRPK54;1;0,73575
FRPK55;1;0,11316
FRPK56;1;0,9543
FRPK57;1;0,67878
FRPK59;1;0,47878
FRPK63;1;2,7434
FRPK64;1;2,03547
FRPK65;1;0,89681
FRPK67;1;1,84337
FRPK68;1;1,68668
FRPK69;1;2,64441
FRPK70;1;0,97252
FRPK75;1;2,72121
FRPK76;1;1,8692
FRPK80;1;2,01106
FRPK83;1;1,33728
FRPK85;1;2,41958
FRPK87;1;2,22985
FRPK89;1;1,45837
FRPK94;1;3,66762
FRPK95;1;1,14892
FRPK96;1;2,85709
FRPK97;1;2,1795
FRPK98;1;2,07656
FRPL01;1;1,04207
FRPL04;1;1,83738
FRPL10;1;2,47598
FRPL14;1;2,14702
FRPL16;1;1,59015
FRPL21;1;2,38503
FRPL22;1;3,42983
FRPL23;1;1,30656
FRPL25;1;2,19225
FRPL26;1;3,21414
FRPL27;1;2,27875
FRPL28;1;0,5236
FRPL31;1;5,63098
FRPL32;1;2,64431
FRPL34;1;6,47732
FRPL37;1;1,15144
FRPL38;1;2,67854
FRPL44;1;2,19132
FRPL45;1;2,76869
FRPL46;1;4,04361
FRPL47;1;2,12583
FRPL50;1;1,68583
FRPL51;1;2,9242
FRPL53;1;1,51768
FRPL55;1;1,65683
FRPL56;1;2,4013
FRPL63;1;1,5088
FRPL67;1;0,28693
FRPM31;1;4,87296
FRPN43;1;3,95654
FRPR24;1;0,59947
FRPV97;1;1,86601
FRPW32;1;1,26421
FRPW33;1;0,61474
FRPW54;1;3,25834
FRPW83;1;0,77885
FRPW93;1;2,21498
FRPW98;1;0,57437
FRPX77;1;1,5504
FRPX86;1;1,00182
FRPYAB;1;2,35062
FRPYCK;1;0,59229
FRPYIP;1;3,94703
FRPYIQ;1;5,25186
FRPZ80;1;1,96349
FRPZ81;1;2,39242
FRPZ87;1;1,9859
FRPZ92;1;2,15739
FRPZ99;1;1,36918
FRPA01;2;1,89588
FRPA13;2;0,79701
FRPA27;2;2,65373
FRPA36;2;2,54401
FRPA41;2;0,55329
FRPA49;2;2,29139
FRPA51;2;2,81756
FRPA56;2;4,19894
FRPA69;2;1,63448
FRPA87;2;0,56763
FRPA90;2;0,14317
FRPA94;2;3,04504
FRPACX;2;1,74941
FRPAD8;2;2,13994
FRPAD9;2;0,84495
FRPADB;2;0,30657
FRPADI;2;5,40577
FRPADQ;2;0,43812
FRPADR;2;0,60405
FRPAEA;2;0,83959
FRPAEU;2;0,78819
FRPAFS;2;1,87169
FRPAFT;2;0,18861
FRPAFW;2;3,35081
FRPAFX;2;0,55498
FRPAGC;2;0,64879
FRPAGD;2;3,45995
FRPAGF;2;0,60231
FRPAGG;2;1,50622
FRPAGH;2;5,63327
FRPAGJ;2;1,25865
FRPAH3;2;1,41613
FRPAHP;2;1,91969
FRPAI3;2;1,58225
FRPAIP;2;3,8108
FRPAIR;2;2,27619
FRPAIX;2;1,24486
FRPAIY;2;4,18865
FRPAIZ;2;2,17981
FRPAJD;2;1,63011
FRPAJW;2;1,00065
FRPAKC;2;1,05664
FRPAKF;2;1,96833
FRPAKG;2;2,75063
FRPAKH;2;2,30649
FRPAKX;2;1,07432
FRPAL9;2;1,0822
FRPAM2;2;1,34945
FRPAM3;2;3,29709
FRPAM4;2;3,7006
FRPAM7;2;1,60222
FRPAME;2;0,54074
FRPAMK;2;1,61301
FRPAMX;2;0,19089
FRPAN3;2;0,69942
FRPAN6;2;1,77835
FRPAP1;2;0,7852
FRPASF;2;1,60234
FRPAWI;2;2,29829
FRPB30;2;3,46026
FRPB48;2;3,03939
FRPB66;2;1,10839
FRPBB3;2;0,87239
FRPBB4;2;0,87937
FRPBB6;2;1,11119
FRPC01;2;2,60742
FRPC16;2;1,43935
FRPC23;2;0,34877
FRPC33;2;5,14685
FRPC35;2;1,92515
FRPC36;2;5,70848
FRPC38;2;3,49899
FRPC39;2;0,88358
FRPC40;2;0,86205
FRPC41;2;3,32273
FRPC42;2;0
FRPC43;2;10,90129
FRPC44;2;1,51576
FRPC48;2;2,12704
FRPC83;2;3,77107
FRPCC1;2;1,45762
FRPCC6;2;1,44404
FRPCFI;2;2,45342
FRPCFT;2;1,42067
FRPCFU;2;0,40198
FRPCFV;2;0,57655
FRPCFZ;2;1,03231
FRPCGD;2;0,88951
FRPCGE;2;0,46463
FRPCGF;2;1,48198
FRPCGP;2;2,40831
FRPCGR;2;1,16542
FRPCIP;2;0,73611
FRPD28;2;1,25704
FRPD45;2;1,23249
FRPD55;2;1,96998
FRPD56;2;2,38379
FRPD83;2;0,54478
FRPD84;2;2,15978
FRPD85;2;0,41368
FRPD89;2;3,29898
FRPD90;2;2,35914
FRPD92;2;1,7137
FRPD93;2;0,80494
FRPD98;2;0,30946
FRPE01;2;1,16165
FRPE06;2;0,93155
FRPE15;2;1,15597
FRPE16;2;0,73172
FRPE17;2;1,00024
FRPE18;2;1,8978
FRPE19;2;1,78143
FRPE20;2;1,45728
FRPE22;2;0,13933
FRPE24;2;1,08184
FRPE25;2;1,28419
FRPE26;2;0,99614
FRPE27;2;1,54507
FRPE28;2;3,51972
FRPE35;2;2,48224
FRPE36;2;1,57975
FRPE38;2;1,24197
FRPE47;2;0,81243
FRPE52;2;0,54669
FRPE53;2;2,22011
FRPE56;2;1,30299
FRPE64;2;0,85562
FRPE70;2;1,96166
FRPE74;2;0,82034
FRPE75;2;1,78727
FRPE76;2;0,77811
FRPE78;2;2,47177
FRPE82;2;2,18965
FRPE83;2;0,64028
FRPE85;2;3,03802
FRPE89;2;4,43434
FRPE90;2;1,01873
FRPE91;2;1,14714
FRPE94;2;0,74008
FRPE95;2;1,21136
FRPE96;2;1,41885
FRPE98;2;1,21433
FRPF03;2;1,60134
FRPF04;2;3,95639
FRPF08;2;1,54325
FRPF12;2;1,82724
FRPF13;2;2,37128
FRPF15;2;1,27893
FRPF19;2;2,30864
FRPF20;2;0,68457
FRPF24;2;1,11905
FRPF26;2;1,88432
FRPF30;2;1,37154
FRPF45;2;1,84988
FRPF48;2;1,28423
FRPF49;2;2,99109
FRPF50;2;1,55427
FRPF58;2;1,62753
FRPF59;2;4,34192
FRPF64;2;1,25699
FRPF67;2;1,2251
FRPF69;2;3,69405
FRPF70;2;2,14443
FRPF71;2;1,3169
FRPF72;2;1,17348
FRPF74;2;1,86274
FRPF75;2;1,32671
FRPF79;2;1,92565
FRPF80;2;3,9834
FRPF81;2;1,18161
FRPF82;2;0,38782
FRPF84;2;1,35025
FRPF85;2;0,64871
FRPF89;2;5,53607
FRPF90;2;6,50215
FRPG01;2;2,67579
FRPG02;2;0,7268
FRPG06;2;2,96709
FRPG11;2;0,36072
FRPG13;2;0,89444
FRPG15;2;1,75601
FRPG17;2;0,40619
FRPG23;2;0,64297
FRPG25;2;1,41261
FRPG29;2;1,48864
FRPG30;2;4,36741
FRPG31;2;0,47574
FRPG33;2;2,02344
FRPG35;2;6,9695
FRPG36;2;1,59025
FRPG37;2;1,31132
FRPG39;2;0,8606
FRPG40;2;1,78598
FRPG41;2;1,57054
FRPG42;2;4,70045
FRPG43;2;2,84272
FRPG49;2;0,56688
FRPG53;2;2,58791
FRPG54;2;1,69634
FRPG59;2;0,96211
FRPG60;2;3,29906
FRPG63;2;1,4989
FRPG72;2;0,21632
FRPG73;2;1,69756
FRPG77;2;3,97396
FRPG78;2;2,78899
FRPG79;2;1,47378
FRPG80;2;0,41958
FRPG81;2;1,9919
FRPG84;2;2,48944
FRPG88;2;1,40713
FRPG89;2;0,76093
FRPG93;2;0,51724
FRPG94;2;2,11697
FRPH02;2;1,67724
FRPH03;2;0,93948
FRPH05;2;2,08224
FRPH07;2;1,09867
FRPH11;2;4,50861
FRPH15;2;2,38475
FRPH19;2;2,90694
FRPH21;2;1,62627
FRPH22;2;1,47453
FRPH23;2;0,94256
FRPH25;2;1,64866
FRPH26;2;2,60588
FRPH28;2;2,22037
FRPH29;2;2,65093
FRPH30;2;1,48769
FRPH35;2;0,91529
FRPH38;2;1,56237
FRPH39;2;0,54738
FRPH43;2;0,52462
FRPH46;2;0,68179
FRPH47;2;1,92443
FRPH48;2;4,95073
FRPH49;2;3,44276
FRPH50;2;2,2726
FRPH51;2;3,6702
FRPH58;2;6,47194
FRPH60;2;1,28122
FRPH61;2;1,35273
FRPH64;2;1,69171
FRPH65;2;2,96568
FRPH67;2;0,6139
FRPH69;2;1,5382
FRPH73;2;1,08774
FRPH75;2;0,95053
FRPH77;2;2,34627
FRPH80;2;1,34604
FRPH81;2;1,13879
FRPH82;2;1,39146
FRPH84;2;2,77732
FRPH93;2;1,92131
FRPH94;2;4,17652
FRPH95;2;0,76439
FRPH96;2;2,81929
FRPH97;2;0,58221
FRPH98;2;1,4453
FRPI02;2;0,94405
FRPI04;2;2,48919
FRPI08;2;2,94258
FRPI09;2;2,40147
FRPI10;2;4,40798
FRPI11;2;3,45764
FRPI12;2;1,35399
FRPI14;2;5,03015
FRPI15;2;0,91393
FRPI16;2;4,35951
FRPI17;2;1,2321
FRPI18;2;1,48372
FRPI20;2;2,91068
FRPI21;2;0,93511
FRPI24;2;1,12618
FRPI28;2;0,87805
FRPI33;2;4,87692
FRPI34;2;10,56109
FRPI35;2;8,67194
FRPI38;2;0,72039
FRPI39;2;1,25541
FRPI40;2;3,90069
FRPI43;2;0,61461
FRPI44;2;0,20629
FRPI47;2;2,01606
FRPI48;2;3,78509
FRPI51;2;1,32865
FRPI56;2;1,79983
FRPI57;2;1,51662
FRPI58;2;0,57132
FRPI59;2;0,21216
FRPI61;2;1,72635
FRPI71;2;2,44913
FRPI72;2;1,42226
FRPI73;2;0,9818
FRPI79;2;2,45323
FRPI82;2;1,57334
FRPI87;2;10,71875
FRPI88;2;1,05436
FRPI89;2;1,52435
FRPI90;2;1,99479
FRPI91;2;2,47733
FRPI95;2;1,23348
FRPI96;2;1,71732
FRPI97;2;0,84698
FRPI98;2;1,3196
FRPJ02;2;1,60782
FRPJ05;2;1,64481
FRPJ06;2;2,45263
FRPJ07;2;1,69534
FRPJ09;2;1,44143
FRPJ11;2;3,06606
FRPJ16;2;2,00306
FRPJ17;2;0,32234
FRPJ20;2;1,47956
FRPJ23;2;1,99641
FRPJ24;2;2,30166
FRPJ26;2;1,22412
FRPJ27;2;1,20656
FRPJ28;2;0,83985
FRPJ30;2;1,07652
FRPJ32;2;2,80446
FRPJ39;2;3,80115
FRPJ42;2;1,8997
FRPJ44;2;1,55339
FRPJ46;2;1,00452
FRPJ47;2;4,55199
FRPJ48;2;2,81441
FRPJ49;2;3,96442
FRPJ51;2;1,5161
FRPJ52;2;0,78705
FRPJ55;2;1,56287
FRPJ61;2;1,14717
FRPJ62;2;2,40557
FRPJ65;2;1,29925
FRPJ66;2;1,70408
FRPJ67;2;0,15646
FRPJ78;2;1,48915
FRPJ80;2;3,57873
FRPJ81;2;1,2359
FRPJ82;2;1,99349
FRPJ84;2;1,70814
FRPJ89;2;0,35601
FRPJ90;2;1,99951
FRPJ91;2;2,02132
FRPJ92;2;1,5776
FRPJ93;2;1,25976
FRPJ96;2;1,56323
FRPJA1;2;1,24279
FRPK07;2;2,59744
FRPK08;2;2,03312
FRPK10;2;0,9152
FRPK11;2;1,75632
FRPK14;2;0,72048
FRPK16;2;0,64951
FRPK17;2;2,2608
FRPK18;2;2,22271
FRPK25;2;2,36519
FRPK28;2;0,37742
FRPK29;2;1,05272
FRPK34;2;1,86274
FRPK49;2;1,92126
FRPK54;2;0,79746
FRPK55;2;0,65027
FRPK56;2;1,39188
FRPK57;2;0,42623
FRPK59;2;0,46715
FRPK63;2;2,04976
FRPK64;2;2,42873
FRPK65;2;0,67124
FRPK67;2;0,96792
FRPK68;2;1,79337
FRPK69;2;2,55218
FRPK70;2;1,35421
FRPK75;2;2,14543
FRPK76;2;1,63944
FRPK80;2;1,73356
FRPK83;2;0,75642
FRPK85;2;2,93326
FRPK87;2;2,01593
FRPK89;2;1,05299
FRPK94;2;1,75376
FRPK95;2;0,85353
FRPK96;2;1,74665
FRPK97;2;1,83379
FRPK98;2;1,69409
FRPL01;2;0,64302
FRPL04;2;1,50257
FRPL10;2;2,7183
FRPL14;2;1,9728
FRPL16;2;3,03398
FRPL21;2;2,11537
FRPL22;2;2,8154
FRPL23;2;1,48367
FRPL25;2;3,77322
FRPL26;2;3,02916
FRPL27;2;2,80475
FRPL28;2;0,39976
FRPL31;2;4,49661
FRPL32;2;2,23509
FRPL34;2;6,18785
FRPL37;2;0,95011
FRPL38;2;2,25702
FRPL44;2;2,08782
FRPL45;2;2,37827
FRPL46;2;2,41141
FRPL47;2;2,32324
FRPL50;2;2,14563
FRPL51;2;2,84497
FRPL53;2;2,9032
FRPL55;2;1,6381
FRPL56;2;5,97521
FRPL63;2;1,80595
